GeneSymbol,Gene ID (Biomart),log2FC_hypo,Significance_hypo,log2FC_hyper,Significance_hyper
RF00019,0,-0.0314292097841901,0,0.0825106082042701,0
RF00019,0,-0.0314292097841901,0,-0.0030220557307005,0
RF00019,0,-0.0314292097841901,0,0.0302309520767698,0
RF00019,0,-0.0314292097841901,0,-0.0224713817294306,0
RF00019,0,-0.0314292097841901,0,-0.0318128710123906,0
RF00019,0,-0.0314292097841901,0,0.0316347785264499,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,-0.0313311204661301,0
RF00019,0,-0.0314292097841901,0,0.0507188845978099,0
RF00019,0,-0.0314292097841901,0,0.0303879273982499,0
RF00019,0,-0.0314292097841901,0,0.0258993006836396,0
RF00019,0,-0.0314292097841901,0,-0.0749608959410004,0
RF00019,0,-0.0314292097841901,0,0.0303879273982499,0
RF00019,0,-0.0314292097841901,0,0.0325009651349699,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,-0.0044886267146102,0
RF00019,0,-0.0314292097841901,0,-0.0344340332884502,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,-0.0266815106657203,0
RF00019,0,-0.0314292097841901,0,-0.0253264047893999,0
RF00019,0,-0.0314292097841901,0,-0.0282042065724601,0
RF00019,0,-0.0314292097841901,0,-0.0474086417740799,0
RF00019,0,-0.0314292097841901,0,0.0133931500915602,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,-0.0266815106657203,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,0.0271030245377597,0
RF00019,0,-0.0314292097841901,0,-0.0314292097841901,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,0.0,0
RF00019,0,-0.0314292097841901,0,-0.0303451925360898,0
RF00019,0,-0.0314292097841901,0,-0.0293307651934204,0
RF00019,0,-0.0314292097841901,0,-0.0229919891341703,0
RF00019,0,-0.0314292097841901,0,0.0267775503423797,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0257859527801,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0657651537545804,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0585877683833997,0
RF00019,0,-0.0303451925360898,0,0.0326819628163006,0
RF00019,0,-0.0303451925360898,0,-0.0013292662151398,0
RF00019,0,-0.0303451925360898,0,0.03143418011331,0
RF00019,0,-0.0303451925360898,0,-0.1751875083918301,0
RF00019,0,-0.0303451925360898,0,-0.0313311204661301,0
RF00019,0,-0.0303451925360898,0,0.03143418011331,0
RF00019,0,-0.0303451925360898,0,-0.0611155439541697,0
RF00019,0,-0.0303451925360898,0,0.0129671587878998,0
RF00019,0,-0.0303451925360898,0,-0.0386310989179392,0
RF00019,0,-0.0303451925360898,0,0.03143418011331,0
RF00019,0,-0.0303451925360898,0,0.0057380585537698,0
RF00019,0,-0.0303451925360898,0,-0.0318937281040003,0
RF00019,0,-0.0303451925360898,0,-0.0660672884297497,0
RF00019,0,-0.0303451925360898,0,0.0271030245377597,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.00610777532391,0
RF00019,0,-0.0303451925360898,0,-0.0772165375536406,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,0.0443987261210399,0
RF00019,0,-0.0303451925360898,0,0.0004215138720393,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0581876519606199,0
RF00019,0,-0.0303451925360898,0,-0.0272971869033202,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0187007576536197,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.00044845125913,0
RF00019,0,-0.0303451925360898,0,0.0358160018032593,0
RF00019,0,-0.0303451925360898,0,0.0006021683598804,0
RF00019,0,-0.0303451925360898,0,0.0452544938981596,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,0.0522046694511102,0
RF00019,0,-0.0303451925360898,0,-0.0266815106657203,0
RF00019,0,-0.0303451925360898,0,0.04774074503469,0
RF00019,0,-0.0303451925360898,0,-0.0044886267146102,0
RF00019,0,-0.0303451925360898,0,0.0411690733981702,0
RF00019,0,-0.0303451925360898,0,-0.0140386472403903,0
RF00019,0,-0.0303451925360898,0,0.0271030245377597,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.1110451420791003,0
RF00019,0,-0.0303451925360898,0,0.08922720890095,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.01455532667197,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0344340332884502,0
RF00019,0,-0.0303451925360898,0,-0.0211128723896205,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.05092799257672,0
RF00019,0,-0.0303451925360898,0,0.0290159263209499,0
RF00019,0,-0.0303451925360898,0,-0.13127438519769,0
RF00019,0,-0.0303451925360898,0,0.0458339944462,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,-0.0597604380778502,0
RF00019,0,-0.0303451925360898,0,-0.0032421679983301,0
RF00019,0,-0.0303451925360898,0,0.0017497647051101,0
RF00019,0,-0.0303451925360898,0,0.0290159263209499,0
RF00019,0,-0.0303451925360898,0,0.0303879273982499,0
RF00019,0,-0.0303451925360898,0,0.0620207944326596,0
RF00019,0,-0.0303451925360898,0,0.1001897582185895,0
RF00019,0,-0.0303451925360898,0,-0.0032195409220703,0
RF00019,0,-0.0303451925360898,0,0.0001030596471798,0
RF00019,0,-0.0303451925360898,0,-0.0165904502216598,0
RF00019,0,-0.0303451925360898,0,0.0063083737370499,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0344340332884502,0
RF00019,0,-0.0303451925360898,0,-0.0344340332884502,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0085935062308495,0
RF00019,0,-0.0303451925360898,0,0.0602304186873299,0
RF00019,0,-0.0303451925360898,0,0.0314119775577497,0
RF00019,0,-0.0303451925360898,0,-0.0318937281040003,0
RF00019,0,-0.0303451925360898,0,-0.0705909228690693,0
RF00019,0,-0.0303451925360898,0,0.0200147238842296,0
RF00019,0,-0.0303451925360898,0,-0.0003176916622598,0
RF00019,0,-0.0303451925360898,0,-0.0004407866022697,0
RF00019,0,-0.0303451925360898,0,-0.0023151941451802,0
RF00019,0,-0.0303451925360898,0,-0.0442107887801199,0
RF00019,0,-0.0303451925360898,0,0.0648935687811302,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0014655676934198,0
RF00019,0,-0.0303451925360898,0,0.0583175169041503,0
RF00019,0,-0.0303451925360898,0,0.0290159263209499,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0584199498120803,0
RF00019,0,-0.0303451925360898,0,-0.0317241232444898,0
RF00019,0,-0.0303451925360898,0,-0.0332463910314997,0
RF00019,0,-0.0303451925360898,0,0.0303879273982499,0
RF00019,0,-0.0303451925360898,0,0.0274051013893901,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.14749414506326,0
RF00019,0,-0.0303451925360898,0,0.0290159263209499,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0312144923663799,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0073310087506905,0
RF00019,0,-0.0303451925360898,0,-0.0522886964644397,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0203313173717205,0
RF00019,0,-0.0303451925360898,0,0.05838875117895,0
RF00019,0,-0.0303451925360898,0,0.0411791851989802,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,-0.0266815106657203,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0348353807902004,0
RF00019,0,-0.0303451925360898,0,0.04451071394225,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0360657465925307,0
RF00019,0,-0.0303451925360898,0,-0.0373263037284292,0
RF00019,0,-0.0303451925360898,0,0.0556200808779303,0
RF00019,0,-0.0303451925360898,0,-0.0318937281040003,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.05256476658381,0
RF00019,0,-0.0303451925360898,0,0.0618048752851301,0
RF00019,0,-0.0303451925360898,0,0.0450409105433999,0
RF00019,0,-0.0303451925360898,0,0.0713225660996297,0
RF00019,0,-0.0303451925360898,0,0.0134264822179606,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.03143418011331,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0143029709977797,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0597604380778502,0
RF00019,0,-0.0303451925360898,0,-0.0266815106657203,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,-0.0303451925360898,0
RF00019,0,-0.0303451925360898,0,0.1572541182472502,0
RF00019,0,-0.0303451925360898,0,0.2451213252680801,0
RF00019,0,-0.0303451925360898,0,8.085709161953503e-05,0
RF00019,0,-0.0303451925360898,0,0.0539944399052298,0
RF00019,0,-0.0303451925360898,0,0.0274051013893901,0
RF00019,0,-0.0303451925360898,0,-0.0870027177916297,0
RF00019,0,-0.0303451925360898,0,0.0260758351742405,0
RF00019,0,-0.0303451925360898,0,-0.0266815106657203,0
RF00019,0,-0.0303451925360898,0,-0.0757388865251398,0
RF00019,0,-0.0303451925360898,0,-0.0338907975284401,0
RF00019,0,-0.0303451925360898,0,0.0102900439917101,0
RF00019,0,-0.0303451925360898,0,-0.0727864496158492,0
RF00019,0,-0.0303451925360898,0,-0.0253264047893999,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,0.0825106082042701,0
RF00019,0,-0.0303451925360898,0,-0.0030220557307005,0
RF00019,0,-0.0303451925360898,0,0.0302309520767698,0
RF00019,0,-0.0303451925360898,0,-0.0224713817294306,0
RF00019,0,-0.0303451925360898,0,-0.0318128710123906,0
RF00019,0,-0.0303451925360898,0,0.0316347785264499,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0313311204661301,0
RF00019,0,-0.0303451925360898,0,0.0507188845978099,0
RF00019,0,-0.0303451925360898,0,0.0303879273982499,0
RF00019,0,-0.0303451925360898,0,0.0258993006836396,0
RF00019,0,-0.0303451925360898,0,-0.0749608959410004,0
RF00019,0,-0.0303451925360898,0,0.0303879273982499,0
RF00019,0,-0.0303451925360898,0,0.0325009651349699,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0044886267146102,0
RF00019,0,-0.0303451925360898,0,-0.0344340332884502,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0266815106657203,0
RF00019,0,-0.0303451925360898,0,-0.0253264047893999,0
RF00019,0,-0.0303451925360898,0,-0.0282042065724601,0
RF00019,0,-0.0303451925360898,0,-0.0474086417740799,0
RF00019,0,-0.0303451925360898,0,0.0133931500915602,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0266815106657203,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0271030245377597,0
RF00019,0,-0.0303451925360898,0,-0.0314292097841901,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,0.0,0
RF00019,0,-0.0303451925360898,0,-0.0303451925360898,0
RF00019,0,-0.0303451925360898,0,-0.0293307651934204,0
RF00019,0,-0.0303451925360898,0,-0.0229919891341703,0
RF00019,0,-0.0303451925360898,0,0.0267775503423797,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0257859527801,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0657651537545804,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0585877683833997,0
RF00019,0,0.0597808327963598,0,0.0326819628163006,0
RF00019,0,0.0597808327963598,0,-0.0013292662151398,0
RF00019,0,0.0597808327963598,0,0.03143418011331,0
RF00019,0,0.0597808327963598,0,-0.1751875083918301,0
RF00019,0,0.0597808327963598,0,-0.0313311204661301,0
RF00019,0,0.0597808327963598,0,0.03143418011331,0
RF00019,0,0.0597808327963598,0,-0.0611155439541697,0
RF00019,0,0.0597808327963598,0,0.0129671587878998,0
RF00019,0,0.0597808327963598,0,-0.0386310989179392,0
RF00019,0,0.0597808327963598,0,0.03143418011331,0
RF00019,0,0.0597808327963598,0,0.0057380585537698,0
RF00019,0,0.0597808327963598,0,-0.0318937281040003,0
RF00019,0,0.0597808327963598,0,-0.0660672884297497,0
RF00019,0,0.0597808327963598,0,0.0271030245377597,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.00610777532391,0
RF00019,0,0.0597808327963598,0,-0.0772165375536406,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,0.0443987261210399,0
RF00019,0,0.0597808327963598,0,0.0004215138720393,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0581876519606199,0
RF00019,0,0.0597808327963598,0,-0.0272971869033202,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0187007576536197,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.00044845125913,0
RF00019,0,0.0597808327963598,0,0.0358160018032593,0
RF00019,0,0.0597808327963598,0,0.0006021683598804,0
RF00019,0,0.0597808327963598,0,0.0452544938981596,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,0.0522046694511102,0
RF00019,0,0.0597808327963598,0,-0.0266815106657203,0
RF00019,0,0.0597808327963598,0,0.04774074503469,0
RF00019,0,0.0597808327963598,0,-0.0044886267146102,0
RF00019,0,0.0597808327963598,0,0.0411690733981702,0
RF00019,0,0.0597808327963598,0,-0.0140386472403903,0
RF00019,0,0.0597808327963598,0,0.0271030245377597,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.1110451420791003,0
RF00019,0,0.0597808327963598,0,0.08922720890095,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.01455532667197,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0344340332884502,0
RF00019,0,0.0597808327963598,0,-0.0211128723896205,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.05092799257672,0
RF00019,0,0.0597808327963598,0,0.0290159263209499,0
RF00019,0,0.0597808327963598,0,-0.13127438519769,0
RF00019,0,0.0597808327963598,0,0.0458339944462,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,-0.0597604380778502,0
RF00019,0,0.0597808327963598,0,-0.0032421679983301,0
RF00019,0,0.0597808327963598,0,0.0017497647051101,0
RF00019,0,0.0597808327963598,0,0.0290159263209499,0
RF00019,0,0.0597808327963598,0,0.0303879273982499,0
RF00019,0,0.0597808327963598,0,0.0620207944326596,0
RF00019,0,0.0597808327963598,0,0.1001897582185895,0
RF00019,0,0.0597808327963598,0,-0.0032195409220703,0
RF00019,0,0.0597808327963598,0,0.0001030596471798,0
RF00019,0,0.0597808327963598,0,-0.0165904502216598,0
RF00019,0,0.0597808327963598,0,0.0063083737370499,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0344340332884502,0
RF00019,0,0.0597808327963598,0,-0.0344340332884502,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0085935062308495,0
RF00019,0,0.0597808327963598,0,0.0602304186873299,0
RF00019,0,0.0597808327963598,0,0.0314119775577497,0
RF00019,0,0.0597808327963598,0,-0.0318937281040003,0
RF00019,0,0.0597808327963598,0,-0.0705909228690693,0
RF00019,0,0.0597808327963598,0,0.0200147238842296,0
RF00019,0,0.0597808327963598,0,-0.0003176916622598,0
RF00019,0,0.0597808327963598,0,-0.0004407866022697,0
RF00019,0,0.0597808327963598,0,-0.0023151941451802,0
RF00019,0,0.0597808327963598,0,-0.0442107887801199,0
RF00019,0,0.0597808327963598,0,0.0648935687811302,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0014655676934198,0
RF00019,0,0.0597808327963598,0,0.0583175169041503,0
RF00019,0,0.0597808327963598,0,0.0290159263209499,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0584199498120803,0
RF00019,0,0.0597808327963598,0,-0.0317241232444898,0
RF00019,0,0.0597808327963598,0,-0.0332463910314997,0
RF00019,0,0.0597808327963598,0,0.0303879273982499,0
RF00019,0,0.0597808327963598,0,0.0274051013893901,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.14749414506326,0
RF00019,0,0.0597808327963598,0,0.0290159263209499,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0312144923663799,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0073310087506905,0
RF00019,0,0.0597808327963598,0,-0.0522886964644397,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0203313173717205,0
RF00019,0,0.0597808327963598,0,0.05838875117895,0
RF00019,0,0.0597808327963598,0,0.0411791851989802,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,-0.0266815106657203,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0348353807902004,0
RF00019,0,0.0597808327963598,0,0.04451071394225,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0360657465925307,0
RF00019,0,0.0597808327963598,0,-0.0373263037284292,0
RF00019,0,0.0597808327963598,0,0.0556200808779303,0
RF00019,0,0.0597808327963598,0,-0.0318937281040003,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.05256476658381,0
RF00019,0,0.0597808327963598,0,0.0618048752851301,0
RF00019,0,0.0597808327963598,0,0.0450409105433999,0
RF00019,0,0.0597808327963598,0,0.0713225660996297,0
RF00019,0,0.0597808327963598,0,0.0134264822179606,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.03143418011331,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0143029709977797,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0597604380778502,0
RF00019,0,0.0597808327963598,0,-0.0266815106657203,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,-0.0303451925360898,0
RF00019,0,0.0597808327963598,0,0.1572541182472502,0
RF00019,0,0.0597808327963598,0,0.2451213252680801,0
RF00019,0,0.0597808327963598,0,8.085709161953503e-05,0
RF00019,0,0.0597808327963598,0,0.0539944399052298,0
RF00019,0,0.0597808327963598,0,0.0274051013893901,0
RF00019,0,0.0597808327963598,0,-0.0870027177916297,0
RF00019,0,0.0597808327963598,0,0.0260758351742405,0
RF00019,0,0.0597808327963598,0,-0.0266815106657203,0
RF00019,0,0.0597808327963598,0,-0.0757388865251398,0
RF00019,0,0.0597808327963598,0,-0.0338907975284401,0
RF00019,0,0.0597808327963598,0,0.0102900439917101,0
RF00019,0,0.0597808327963598,0,-0.0727864496158492,0
RF00019,0,0.0597808327963598,0,-0.0253264047893999,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,0.0825106082042701,0
RF00019,0,0.0597808327963598,0,-0.0030220557307005,0
RF00019,0,0.0597808327963598,0,0.0302309520767698,0
RF00019,0,0.0597808327963598,0,-0.0224713817294306,0
RF00019,0,0.0597808327963598,0,-0.0318128710123906,0
RF00019,0,0.0597808327963598,0,0.0316347785264499,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0313311204661301,0
RF00019,0,0.0597808327963598,0,0.0507188845978099,0
RF00019,0,0.0597808327963598,0,0.0303879273982499,0
RF00019,0,0.0597808327963598,0,0.0258993006836396,0
RF00019,0,0.0597808327963598,0,-0.0749608959410004,0
RF00019,0,0.0597808327963598,0,0.0303879273982499,0
RF00019,0,0.0597808327963598,0,0.0325009651349699,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0044886267146102,0
RF00019,0,0.0597808327963598,0,-0.0344340332884502,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0266815106657203,0
RF00019,0,0.0597808327963598,0,-0.0253264047893999,0
RF00019,0,0.0597808327963598,0,-0.0282042065724601,0
RF00019,0,0.0597808327963598,0,-0.0474086417740799,0
RF00019,0,0.0597808327963598,0,0.0133931500915602,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0266815106657203,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0271030245377597,0
RF00019,0,0.0597808327963598,0,-0.0314292097841901,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,0.0,0
RF00019,0,0.0597808327963598,0,-0.0303451925360898,0
RF00019,0,0.0597808327963598,0,-0.0293307651934204,0
RF00019,0,0.0597808327963598,0,-0.0229919891341703,0
RF00019,0,0.0597808327963598,0,0.0267775503423797,0
RF00019,0,0.17901519959105,0,0.0,0
RF00019,0,0.17901519959105,0,0.0,0
RF00019,0,0.17901519959105,0,-0.0257859527801,0
RF00019,0,0.17901519959105,0,0.0,0
RF00019,0,0.17901519959105,0,-0.0657651537545804,0
RF00019,0,0.17901519959105,0,0.0,0
RF00019,0,0.17901519959105,0,0.0,0
RF00019,0,0.17901519959105,0,0.0,0
RF00019,0,0.17901519959105,0,0.0585877683833997,0
RF00019,0,0.17901519959105,0,0.0326819628163006,0
RF00019,0,0.17901519959105,0,-0.0013292662151398,0
RF00019,0,0.17901519959105,0,0.03143418011331,0
RF00019,0,0.17901519959105,0,-0.1751875083918301,0
